first_name,gender,birth_date,age,email,phone,address,city,current_job_title,department,sector,seniority_level,years_experience,highest_education,employment_type,contract_type,technical_skills,language_proficiency,current_salary_dzd,job_seeking_status,availability_date,social_media,education_history,work_history
معمّر,Female,2003-02-01,22,معمّر@free.fr,+213017745418,"702, avenue Antoine Colas
91603 Carlier-les-Bains",Tamanrasset,Production Supervisor,Operations,Telecommunications,Senior,0,Bac,Internship,CDD,"Problem Solving, Report Writing, Communication, Conflict Resolution, Team Leadership","{'Tamazight': 'Intermediate', 'French': 'Fluent', 'Spanish': 'Basic', 'Arabic': 'Fluent'}",51000,Recently employed,,{'linkedin': 'linkedin.com/in/معمّر-160'},"[{'degree': 'Bac', 'institution': 'University of Biskra', 'field_of_study': 'infirmier', 'start_year': 2020, 'end_year': 2021, 'grade': 'Excellent'}]","[{'company': 'Sanchez et Fils', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Telecommunications', 'start_date': '2024-07-28', 'end_date': 'Present', 'location': 'Blida', 'responsibilities': 'exploit end-to-end eyeballs, aggregate cutting-edge action-items, empower vertical paradigms'}]"
داوود,Male,2000-01-17,25,داوود@free.fr,+213085473809,"boulevard de Mallet
28184 Faure",Mostaganem,Team Leader,General Management,Telecommunications,Mid,3,Ingénieur d'État,Full-Time,Stage,"Time Management, Microsoft Office, Presentation Skills, Conflict Resolution, Critical Thinking, Project Management","{'Spanish': 'Fluent', 'Arabic': 'Basic'}",90000,Recently employed,,"{'facebook': 'facebook.com/داوود.28', 'twitter': 'twitter.com/داوود375'}","[{'degree': ""Ingénieur d'État"", 'institution': 'University of Skikda', 'field_of_study': 'opérateur en traitement des matériaux', 'start_year': 2020, 'end_year': 2023, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Bouvet High School', 'field_study': 'Technical', 'start_year': 2015, 'end_year': 2018, 'grade': 'Good'}]","[{'company': 'Alexandre SARL', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'Telecommunications', 'start_date': '2024-12-01', 'end_date': 'Present', 'location': 'Constantine', 'responsibilities': 'reinvent magnetic action-items, facilitate synergistic e-commerce, synergize cutting-edge technologies'}, {'company': 'Guillet Benoit SA', 'job_title': 'Operations Manager', 'department': 'General Management', 'sector': 'Manufacturing', 'start_date': '2021-04-14', 'end_date': '2023-08-03', 'location': 'Sétif', 'responsibilities': 'visualize cutting-edge interfaces, evolve integrated ROI'}]"
سرحان,Male,2000-12-28,24,سرحان@dbmail.com,+213226637157,"100, avenue Alfred Rolland
46512 Fabre",Mostaganem,Department Director,Higher Education,Education,Lead,0,Doctorat,Full-Time,CDI,"Problem Solving, Negotiation, Project Management, Presentation Skills, Communication","{'Arabic': 'Fluent', 'English': 'Fluent', 'Spanish': 'Basic'}",136000,Recently employed,,"{'linkedin': 'linkedin.com/in/سرحان-351', 'twitter': 'twitter.com/سرحان975'}","[{'degree': 'Doctorat', 'institution': 'University of Chlef', 'field_of_study': ""sous-officier de l'armée de terre"", 'start_year': 2024, 'end_year': 2029, 'grade': 'Good'}, {'degree': 'Bac', 'institution': 'Durand High School', 'field_study': 'Technical', 'start_year': 2016, 'end_year': 2019, 'grade': 'Very Good'}]","[{'company': 'Texier S.A.', 'job_title': 'Department Director', 'department': 'Higher Education', 'sector': 'Education', 'start_date': '2024-01-03', 'end_date': 'Present', 'location': 'El Oued', 'responsibilities': 'transition enterprise applications, mesh extensible partnerships, syndicate strategic action-items'}]"
شريف,Male,1995-04-25,30,شريف@sfr.fr,+213433099882,"98, chemin de Le Gall
57215 Sainte Stéphanie-la-Forêt",Ghardaïa,Facilities Manager,Operations,Retail,Lead,8,Ingénieur d'État,Contract,Stage,"Critical Thinking, Project Management, Strategic Planning, Time Management, Teamwork, Problem Solving, Microsoft Office, Team Leadership, Report Writing","{'French': 'Native', 'Arabic': 'Basic', 'German': 'Native'}",115000,Not looking,,{},"[{'degree': ""Ingénieur d'État"", 'institution': 'University of Oran', 'field_of_study': 'correcteur', 'start_year': 2015, 'end_year': 2018, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Leconte High School', 'field_study': 'Mathematics', 'start_year': 2010, 'end_year': 2013, 'grade': 'Excellent'}]","[{'company': 'Perret', 'job_title': 'Facilities Manager', 'department': 'Operations', 'sector': 'Retail', 'start_date': '2020-07-16', 'end_date': 'Present', 'location': 'Laghouat', 'responsibilities': 'leverage seamless content, aggregate leading-edge portals, strategize turn-key functionalities'}]"
وجدي,Male,1968-05-25,56,وجدي@gmail.com,+213593564215,"779, avenue Maillot
08772 BoucherVille",Blida,Reservoir Engineer,Exploration & Production,Energy & Petroleum,Chief,34,Licence,Full-Time,Freelance,"Adaptability, Presentation Skills, Conflict Resolution, Enhanced Oil Recovery, Arabic/French Bilingual, Critical Thinking, Time Management, Well Logging, Strategic Planning, Communication, Reservoir Simulation, Negotiation","{'Tamazight': 'Native', 'English': 'Fluent', 'Spanish': 'Basic', 'German': 'Intermediate'}",124000,Actively looking,2025-06-06,"{'linkedin': 'linkedin.com/in/وجدي-456', 'twitter': 'twitter.com/وجدي342'}","[{'degree': 'Licence', 'institution': 'University of Setif', 'field_of_study': 'maraîcher', 'start_year': 1987, 'end_year': 1990, 'grade': 'Average'}, {'degree': 'Bac', 'institution': 'Perrin High School', 'field_study': 'Mathematics', 'start_year': 1984, 'end_year': 1987, 'grade': 'Excellent'}]","[{'company': 'Lemoine et Fils', 'job_title': 'Reservoir Engineer', 'department': 'Exploration & Production', 'sector': 'Energy & Petroleum', 'start_date': '2020-04-19', 'end_date': 'Present', 'location': 'In Salah', 'responsibilities': 'revolutionize compelling schemas, transform 24/365 solutions, monetize granular solutions'}, {'company': 'Bailly Vincent S.A.R.L.', 'job_title': 'Administrative Manager', 'department': 'Accounting & Auditing', 'sector': 'Banking & Finance', 'start_date': '2018-06-10', 'end_date': '2019-11-28', 'location': 'Tindouf', 'responsibilities': 'embrace killer users, extend seamless applications'}, {'company': 'Hamon', 'job_title': 'Operations Manager', 'department': 'Operations', 'sector': 'Public Sector', 'start_date': '2014-11-21', 'end_date': '2017-12-12', 'location': 'Tizi Ouzou', 'responsibilities': 'implement end-to-end relationships, brand impactful action-items'}, {'company': 'Mary', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Transport & Logistics', 'start_date': '2011-09-22', 'end_date': '2013-10-09', 'location': 'Saïda', 'responsibilities': 'evolve web-enabled web services, mesh B2C applications'}, {'company': 'Martinez Michaud S.A.R.L.', 'job_title': 'Operations Manager', 'department': 'Operations', 'sector': 'Retail', 'start_date': '2008-09-16', 'end_date': '2010-02-27', 'location': 'Biskra', 'responsibilities': 'revolutionize compelling supply-chains, unleash innovative synergies'}, {'company': 'Roger Leclercq SA', 'job_title': 'Pipeline Technician', 'department': 'Pipeline Management', 'sector': 'Energy & Petroleum', 'start_date': '2004-08-15', 'end_date': '2007-12-15', 'location': 'Annaba', 'responsibilities': 'visualize revolutionary info-mediaries, exploit turn-key schemas'}]"
مصطفى,Male,1986-03-27,39,مصطفى@hotmail.fr,+213096035031,"31, avenue Raymond
09188 Vasseur",Ghardaïa,Logistics Coordinator,Operations,Renewable Energy,Mid,17,Licence,Contract,Freelance,"Project Management, Negotiation, Conflict Resolution, Time Management, Team Leadership, Teamwork, Report Writing, Microsoft Office, Problem Solving, Strategic Planning, Presentation Skills, Communication","{'Spanish': 'Fluent', 'Tamazight': 'Native', 'Arabic': 'Intermediate'}",94000,Open to offers,2025-07-12,{'linkedin': 'linkedin.com/in/مصطفى-291'},"[{'degree': 'Licence', 'institution': 'University of Science and Technology Houari Boumediene', 'field_of_study': 'ethnologue', 'start_year': 2004, 'end_year': 2007, 'grade': 'Good'}, {'degree': 'Bac', 'institution': 'Garcia High School', 'field_study': 'Technical', 'start_year': 2001, 'end_year': 2004, 'grade': 'Very Good'}]","[{'company': 'Teixeira Perret S.A.R.L.', 'job_title': 'Logistics Coordinator', 'department': 'Operations', 'sector': 'Renewable Energy', 'start_date': '2019-07-24', 'end_date': 'Present', 'location': ""M'sila"", 'responsibilities': 'visualize end-to-end systems, orchestrate 24/7 supply-chains, re-intermediate visionary e-tailers'}, {'company': 'Benard Berger S.A.', 'job_title': 'Operations Manager', 'department': 'E-Learning Platforms', 'sector': 'Education', 'start_date': '2017-07-20', 'end_date': '2018-09-01', 'location': 'Constantine', 'responsibilities': 'e-enable cutting-edge communities, productize scalable channels'}, {'company': 'Chevallier', 'job_title': 'Department Director', 'department': 'International Relations', 'sector': 'Education', 'start_date': '2014-09-28', 'end_date': '2016-08-06', 'location': 'Illizi', 'responsibilities': 'envisioneer efficient web-readiness, redefine transparent convergence'}, {'company': 'Perrot Lejeune SARL', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Renewable Energy', 'start_date': '2011-11-12', 'end_date': '2013-02-21', 'location': 'Adrar', 'responsibilities': 'drive open-source deliverables, utilize dot-com vortals'}, {'company': 'Lacombe', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'Retail', 'start_date': '2008-08-27', 'end_date': '2010-09-02', 'location': 'Adrar', 'responsibilities': 'exploit scalable e-services, engineer robust web-readiness'}, {'company': 'Lopes SARL', 'job_title': 'Administrative Manager', 'department': 'E-Learning Platforms', 'sector': 'Education', 'start_date': '2003-04-04', 'end_date': '2007-06-21', 'location': 'Ghardaïa', 'responsibilities': 'incentivize ubiquitous synergies, architect bleeding-edge methodologies'}]"
دانة,Male,1985-05-18,39,دانة@bouygtel.fr,+213990867935,"rue Normand
73963 Guichard",Djanet,Team Leader,General Management,Fisheries,Chief,17,Ingénieur d'État,Full-Time,CDI,"Communication, Strategic Planning, Adaptability, Problem Solving, Report Writing, Microsoft Office, Project Management, Presentation Skills, Conflict Resolution, Arabic/French Bilingual, Negotiation, Critical Thinking","{'French': 'Fluent', 'Arabic': 'Intermediate'}",184000,Not looking,,"{'linkedin': 'linkedin.com/in/دانة-777', 'twitter': 'twitter.com/دانة557'}","[{'degree': ""Ingénieur d'État"", 'institution': 'University of Annaba', 'field_of_study': 'assistant de gestion en PME', 'start_year': 2006, 'end_year': 2009, 'grade': 'Good'}, {'degree': 'Bac', 'institution': 'Lambert High School', 'field_study': 'Literature', 'start_year': 2001, 'end_year': 2004, 'grade': 'Excellent'}]","[{'company': 'Fournier S.A.', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'Fisheries', 'start_date': '2018-02-20', 'end_date': 'Present', 'location': 'El Tarf', 'responsibilities': 'transition wireless metrics, envisioneer synergistic e-business, exploit seamless mindshare'}, {'company': 'Cordier', 'job_title': 'Safety Training Coordinator', 'department': 'HSE (Health, Safety, Environment)', 'sector': 'Energy & Petroleum', 'start_date': '2015-09-09', 'end_date': '2017-02-20', 'location': 'Adrar', 'responsibilities': 'brand B2C models, re-contextualize visionary vortals'}, {'company': 'Colin Le Roux SARL', 'job_title': 'General Director', 'department': 'Pharmaceutical Development', 'sector': 'Healthcare', 'start_date': '2012-07-24', 'end_date': '2014-02-19', 'location': 'Mostaganem', 'responsibilities': 'transition extensible content, syndicate mission-critical metrics'}, {'company': 'Delmas', 'job_title': 'General Director', 'department': 'General Management', 'sector': 'Manufacturing', 'start_date': '2008-09-02', 'end_date': '2011-10-05', 'location': 'El Oued', 'responsibilities': 'e-enable clicks-and-mortar channels, evolve leading-edge channels'}, {'company': 'Gomez S.A.', 'job_title': 'Logistics Coordinator', 'department': 'Operations', 'sector': 'Fisheries', 'start_date': '2005-05-17', 'end_date': '2007-12-23', 'location': 'Tamanrasset', 'responsibilities': 'incubate visionary interfaces, enhance revolutionary communities'}, {'company': 'Parent Bonnet et Fils', 'job_title': 'Operations Manager', 'department': 'Operations', 'sector': 'Public Sector', 'start_date': '2003-10-09', 'end_date': '2004-07-01', 'location': 'Tébessa', 'responsibilities': 'architect intuitive users, facilitate robust methodologies'}]"
سامح,Male,2000-04-08,25,سامح@yahoo.fr,+213296931055,"463, rue de Collin
62908 Clercboeuf",Biskra,Production Supervisor,Operations,Media & Entertainment,Senior,3,Licence,Internship,CDD,"Problem Solving, Critical Thinking, Team Leadership, Adaptability, Time Management, Project Management","{'Arabic': 'Native', 'German': 'Basic'}",56000,Open to offers,2025-05-26,"{'linkedin': 'linkedin.com/in/سامح-837', 'twitter': 'twitter.com/سامح976'}","[{'degree': 'Licence', 'institution': 'University of Science and Technology Houari Boumediene', 'field_of_study': 'orthophoniste', 'start_year': 2018, 'end_year': 2021, 'grade': 'Good'}, {'degree': 'Bac', 'institution': 'Grégoire Peltier SA High School', 'field_study': 'Mathematics', 'start_year': 2015, 'end_year': 2018, 'grade': 'Good'}]","[{'company': 'Evrard', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Media & Entertainment', 'start_date': '2023-09-15', 'end_date': 'Present', 'location': 'Laghouat', 'responsibilities': 'transition real-time initiatives, enable sticky architectures, grow compelling relationships'}]"
ذريع,Female,1997-03-26,28,ذريع@yahoo.fr,+213367618108,"71, rue Céline Pineau
47561 Le GallVille",Naama,Facilities Manager,Operations,Transport & Logistics,Mid,6,Licence,Full-Time,CDI,"Presentation Skills, Adaptability, Team Leadership, Project Management, Communication, Critical Thinking, Problem Solving, Teamwork","{'French': 'Native', 'Tamazight': 'Intermediate', 'Spanish': 'Intermediate'}",83000,Recently employed,,"{'linkedin': 'linkedin.com/in/ذريع-765', 'facebook': 'facebook.com/ذريع.87'}","[{'degree': 'Licence', 'institution': 'National Polytechnic School of Algiers', 'field_of_study': 'ingénieur en génie climatique', 'start_year': 2015, 'end_year': 2018, 'grade': 'Very Good'}, {'degree': 'Bac', 'institution': 'Marty High School', 'field_study': 'Mathematics', 'start_year': 2012, 'end_year': 2015, 'grade': 'Good'}]","[{'company': 'Guyon', 'job_title': 'Facilities Manager', 'department': 'Operations', 'sector': 'Transport & Logistics', 'start_date': '2023-01-22', 'end_date': 'Present', 'location': 'Adrar', 'responsibilities': 'drive best-of-breed experiences, enable rich supply-chains, revolutionize customized info-mediaries'}, {'company': 'Lebon Hebert SARL', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'Telecommunications', 'start_date': '2019-08-20', 'end_date': '2022-09-23', 'location': 'Ghardaïa', 'responsibilities': 'productize cutting-edge functionalities, deliver sticky systems'}, {'company': 'Rousseau', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Transport & Logistics', 'start_date': '2017-01-02', 'end_date': '2018-11-05', 'location': 'Tiaret', 'responsibilities': 'visualize proactive relationships, disintermediate efficient markets'}]"
نبيه,Female,2001-06-14,23,نبيه@live.com,+213678370217,"97, rue Lebon
89987 Marie",Ouargla,Administrative Manager,General Management,Telecommunications,Junior,1,Bac,Freelance,CDI,"Critical Thinking, Negotiation, Problem Solving, Time Management, Team Leadership","{'Arabic': 'Intermediate', 'Spanish': 'Native'}",28000,Not looking,,{'linkedin': 'linkedin.com/in/نبيه-720'},"[{'degree': 'Bac', 'institution': 'University of Tizi Ouzou', 'field_of_study': 'statisticien', 'start_year': 2019, 'end_year': 2020, 'grade': 'Excellent'}]","[{'company': 'Laporte S.A.S.', 'job_title': 'Administrative Manager', 'department': 'General Management', 'sector': 'Telecommunications', 'start_date': '2024-06-11', 'end_date': 'Present', 'location': 'Chlef', 'responsibilities': 'aggregate ubiquitous bandwidth, grow cross-media infrastructures, deliver user-centric platforms'}]"
زيد,Male,1985-12-04,39,زيد@noos.fr,+213509605846,"5, rue de Vincent
43358 Bègue",Skikda,Administrative Manager,Higher Education,Education,Chief,17,Ingénieur d'État,Freelance,Alternance,"Teamwork, Microsoft Office, Time Management, Adaptability, Arabic/French Bilingual, Project Management, Team Leadership, Report Writing, Communication, Problem Solving, Strategic Planning, Conflict Resolution","{'Spanish': 'Native', 'Tamazight': 'Native'}",150000,Open to offers,2025-05-28,{'facebook': 'facebook.com/زيد.67'},"[{'degree': ""Ingénieur d'État"", 'institution': 'University of Tlemcen', 'field_of_study': 'ingénieur pétrolier pétrolière', 'start_year': 2006, 'end_year': 2009, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Lesage High School', 'field_study': 'Mathematics', 'start_year': 2001, 'end_year': 2004, 'grade': 'Excellent'}]","[{'company': 'Marchand', 'job_title': 'Administrative Manager', 'department': 'Higher Education', 'sector': 'Education', 'start_date': '2017-04-06', 'end_date': 'Present', 'location': 'El Oued', 'responsibilities': 'utilize leading-edge supply-chains, incentivize killer solutions, incentivize mission-critical communities'}, {'company': 'Jacquet', 'job_title': 'Operations Manager', 'department': 'General Management', 'sector': 'Aerospace & Defense', 'start_date': '2012-08-05', 'end_date': '2016-09-11', 'location': ""M'sila"", 'responsibilities': 'orchestrate global relationships, scale cross-platform info-mediaries'}, {'company': 'Fischer SA', 'job_title': 'General Director', 'department': 'General Management', 'sector': 'Renewable Energy', 'start_date': '2008-08-23', 'end_date': '2011-12-03', 'location': 'Timimoun', 'responsibilities': 'drive dynamic applications, enhance ubiquitous initiatives'}, {'company': 'Bertin', 'job_title': 'Administrative Manager', 'department': 'General Management', 'sector': 'Tourism & Hospitality', 'start_date': '2005-07-07', 'end_date': '2007-02-19', 'location': 'Illizi', 'responsibilities': 'whiteboard dot-com mindshare, re-contextualize vertical web services'}]"
ميرا,Male,1985-10-23,39,ميرا@tele2.fr,+213184190454,"47, chemin de Giraud
11587 Lévy-les-Bains",Tiaret,Administrative Manager,General Management,Renewable Energy,Junior,11,Doctorat,Contract,CDI,"Team Leadership, Negotiation, Teamwork, Time Management, Communication, Strategic Planning, Microsoft Office, Problem Solving, Report Writing, Presentation Skills","{'Tamazight': 'Native', 'Spanish': 'Fluent', 'French': 'Fluent'}",103000,Recently employed,,"{'linkedin': 'linkedin.com/in/ميرا-386', 'facebook': 'facebook.com/ميرا.74'}","[{'degree': 'Doctorat', 'institution': 'University of El Oued', 'field_of_study': 'ingénieur hydroécologue', 'start_year': 2009, 'end_year': 2014, 'grade': 'Average'}, {'degree': 'Bac', 'institution': 'Mahe High School', 'field_study': 'Technical', 'start_year': 2001, 'end_year': 2004, 'grade': 'Excellent'}]","[{'company': 'Mathieu', 'job_title': 'Administrative Manager', 'department': 'General Management', 'sector': 'Renewable Energy', 'start_date': '2022-02-15', 'end_date': 'Present', 'location': 'Tiaret', 'responsibilities': 'empower bleeding-edge methodologies, redefine real-time applications, revolutionize user-centric eyeballs'}, {'company': 'Jourdan', 'job_title': 'Team Leader', 'department': 'Islamic Finance', 'sector': 'Banking & Finance', 'start_date': '2017-09-15', 'end_date': '2021-06-25', 'location': 'Constantine', 'responsibilities': 'architect 24/7 users, implement magnetic metrics'}, {'company': 'Hamon S.A.', 'job_title': 'Project Manager', 'department': 'Higher Education', 'sector': 'Education', 'start_date': '2013-10-05', 'end_date': '2016-05-02', 'location': 'Batna', 'responsibilities': 'mesh one-to-one supply-chains, expedite compelling models'}, {'company': 'Leroy', 'job_title': 'Administrative Manager', 'department': 'General Management', 'sector': 'Transport & Logistics', 'start_date': '2011-06-16', 'end_date': '2012-05-02', 'location': 'Béchar', 'responsibilities': 'repurpose world-class interfaces, empower bricks-and-clicks info-mediaries'}]"
كبير,Female,1981-11-15,43,كبير@orange.fr,+213156393920,"85, rue Maryse Bouchet
64458 Perondan",M'sila,Operations Manager,Operations,Public Sector,Mid,21,Bac,Contract,CDI,"Arabic/French Bilingual, Microsoft Office, Presentation Skills, Communication, Team Leadership, Adaptability, Report Writing, Conflict Resolution, Time Management, Strategic Planning, Project Management, Teamwork","{'Spanish': 'Fluent', 'English': 'Native'}",84000,Recently employed,,{'facebook': 'facebook.com/كبير.83'},"[{'degree': 'Bac', 'institution': 'University of Djelfa', 'field_of_study': 'assistant en ressources humaines', 'start_year': 1999, 'end_year': 2000, 'grade': 'Very Good'}]","[{'company': 'Potier SA', 'job_title': 'Operations Manager', 'department': 'Operations', 'sector': 'Public Sector', 'start_date': '2010-04-17', 'end_date': 'Present', 'location': 'Biskra', 'responsibilities': 'synergize B2C networks, synthesize visionary web-readiness, morph wireless e-tailers'}, {'company': 'Germain', 'job_title': 'Supply Chain Manager', 'department': 'Operations', 'sector': 'Renewable Energy', 'start_date': '2007-10-25', 'end_date': '2009-01-11', 'location': 'Annaba', 'responsibilities': 'seize B2B applications, architect transparent e-business'}, {'company': 'Rémy et Fils', 'job_title': 'Logistics Coordinator', 'department': 'Operations', 'sector': 'Retail', 'start_date': '2002-06-22', 'end_date': '2006-02-19', 'location': 'Oran', 'responsibilities': 'cultivate wireless communities, e-enable next-generation e-business'}]"
قاصد,Male,1974-01-06,51,قاصد@voila.fr,+213896623737,"4, rue Valérie Normand
86157 Aubert",Blida,Department Director,E-Learning Platforms,Education,Junior,29,Licence,Contract,CDI,"Report Writing, Time Management, Team Leadership, Presentation Skills, Adaptability, Communication, Conflict Resolution, Critical Thinking, Teamwork, Microsoft Office, Strategic Planning, Problem Solving","{'German': 'Fluent', 'Tamazight': 'Basic', 'English': 'Native', 'French': 'Native'}",100000,Recently employed,,"{'linkedin': 'linkedin.com/in/قاصد-248', 'facebook': 'facebook.com/قاصد.30'}","[{'degree': 'Licence', 'institution': 'University of Chlef', 'field_of_study': 'chef de chantier', 'start_year': 1992, 'end_year': 1995, 'grade': 'Very Good'}, {'degree': 'Bac', 'institution': 'Laroche High School', 'field_study': 'Science', 'start_year': 1989, 'end_year': 1992, 'grade': 'Average'}]","[{'company': 'Berger', 'job_title': 'Department Director', 'department': 'E-Learning Platforms', 'sector': 'Education', 'start_date': '2017-08-01', 'end_date': 'Present', 'location': 'Tamanrasset', 'responsibilities': 'scale holistic content, cultivate B2B e-services, productize out-of-the-box synergies'}, {'company': 'Fernandes', 'job_title': 'Operations Manager', 'department': 'Operations', 'sector': 'Tourism & Hospitality', 'start_date': '2014-08-03', 'end_date': '2016-07-26', 'location': 'Adrar', 'responsibilities': 'orchestrate impactful vortals, disintermediate next-generation synergies'}, {'company': 'Garcia', 'job_title': 'Department Director', 'department': 'General Management', 'sector': 'Tourism & Hospitality', 'start_date': '2010-10-13', 'end_date': '2013-09-08', 'location': 'Tébessa', 'responsibilities': 're-intermediate extensible mindshare, synergize ubiquitous communities'}, {'company': 'Le Goff Vidal SA', 'job_title': 'Administrative Manager', 'department': 'General Management', 'sector': 'E-Commerce', 'start_date': '2007-04-03', 'end_date': '2009-01-05', 'location': 'El Tarf', 'responsibilities': 'utilize wireless infrastructures, morph dynamic interfaces'}, {'company': 'Masson Weber S.A.S.', 'job_title': 'Facilities Manager', 'department': 'Operations', 'sector': 'Tourism & Hospitality', 'start_date': '2005-05-01', 'end_date': '2006-09-07', 'location': 'Illizi', 'responsibilities': 'mesh viral solutions, repurpose proactive e-business'}]"
زهير,Female,2001-11-19,23,زهير@hotmail.fr,+213897368973,"47, chemin Alexandrie Riou
18189 Lebon-les-Bains",Illizi,Facilities Manager,Operations,Fisheries,Mid,0,Master,Freelance,CDI,"Problem Solving, Critical Thinking, Teamwork, Arabic/French Bilingual, Communication","{'Spanish': 'Basic', 'Arabic': 'Native', 'German': 'Basic', 'English': 'Basic'}",81000,Open to offers,2025-06-25,"{'linkedin': 'linkedin.com/in/زهير-174', 'facebook': 'facebook.com/زهير.83'}","[{'degree': 'Master', 'institution': 'University of Science and Technology Houari Boumediene', 'field_of_study': ""coordonnateur d'études cliniques"", 'start_year': 2023, 'end_year': 2025, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Gilbert High School', 'field_study': 'Literature', 'start_year': 2017, 'end_year': 2020, 'grade': 'Good'}]","[{'company': 'Lebon Antoine S.A.S.', 'job_title': 'Facilities Manager', 'department': 'Operations', 'sector': 'Fisheries', 'start_date': '2024-03-13', 'end_date': 'Present', 'location': 'Blida', 'responsibilities': 'streamline integrated web services, transform interactive action-items, strategize dot-com vortals'}]"
نصر,Female,1998-10-13,26,نصر@laposte.net,+213178700155,"23, rue de Moreau
04332 Gosselin",Tlemcen,Logistics Coordinator,Operations,Renewable Energy,Junior,4,Bac,Contract,Stage,"Presentation Skills, Negotiation, Microsoft Office, Time Management, Communication, Project Management, Strategic Planning","{'English': 'Native', 'Tamazight': 'Native', 'French': 'Fluent', 'Arabic': 'Fluent'}",36000,Actively looking,2025-05-26,{'linkedin': 'linkedin.com/in/نصر-747'},"[{'degree': 'Bac', 'institution': 'University of Tiaret', 'field_of_study': 'responsable de formation', 'start_year': 2016, 'end_year': 2017, 'grade': 'Very Good'}]","[{'company': 'Dumas Martin S.A.S.', 'job_title': 'Logistics Coordinator', 'department': 'Operations', 'sector': 'Renewable Energy', 'start_date': '2023-08-05', 'end_date': 'Present', 'location': 'Béjaïa', 'responsibilities': 'optimize one-to-one applications, benchmark rich users, syndicate world-class mindshare'}, {'company': 'Andre Boulay et Fils', 'job_title': 'Drilling Supervisor', 'department': 'Drilling Operations', 'sector': 'Energy & Petroleum', 'start_date': '2020-12-08', 'end_date': '2022-12-13', 'location': 'Naama', 'responsibilities': 'transition next-generation convergence, transform magnetic solutions'}]"
